,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
0,123.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-3-2/,94,28,0.5409836021230853,0.058317399589714436,24.904761904761905,0.19789674952198852,10.041063461713557,24.904761904761905,414,2092,3334,4,5.081261950286807
1,321.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,47,17,0.4687499926757814,0.0707182319660572,31.20689655172414,0.19668508287292819,12.561432653838828,31.20689655172414,178,905,1304,5,4.984530386740332
2,2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,31,31,0.0,0.04264099034206259,19.91780821917808,0.14924346629986246,8.026820674191177,19.91780821917808,217,1454,1985,5,4.799862448418157
3,4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,49,31,0.22499999718750005,0.0497203231511993,25.140625,0.17153511497824736,10.1248640459913,25.140625,276,1609,2342,9,4.997513983840895
4,432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,49,31,0.22499999718750005,0.0497203231511993,25.140625,0.17153511497824736,10.1248640459913,25.140625,276,1609,2342,9,4.997513983840895
5,2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,55,16,0.5492957669113272,0.0479729729405588,22.08955223880597,0.17432432432432432,8.905550625252118,22.08955223880597,258,1480,2145,5,4.937162162162162
6,3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,49,14,0.5555555467372135,0.0432989690424062,29.693877551020407,0.18281786941580755,11.950678168174486,29.693877551020407,266,1455,2088,3,4.939518900343643
7,3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,76,10,0.7674418515413738,0.039777983330352464,21.62,0.1692876965772433,8.715715078630899,21.62,366,2162,2992,7,4.780758556891767
8,4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,15,4,0.5789473379501401,0.022754490990713184,27.833333333333332,0.10538922155688622,11.17548902195609,27.833333333333332,88,835,1108,3,4.549700598802395
9,4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,34,51,-0.19999999764705886,0.06049822059751016,26.01851851851852,0.19288256227758008,10.48456043231844,26.01851851851852,271,1405,2056,8,4.95729537366548
10,5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,21,14,0.19999999428571447,0.049715909020289904,22.0,0.1534090909090909,8.861363636363636,22.0,108,704,960,7,4.623579545454546
11,5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,50,19,0.4492753558076036,0.03889515217649653,26.08823529411765,0.12570462232243518,10.485575966576034,26.08823529411765,223,1774,2339,8,4.617812852311161
12,6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,31,7,0.6315789307479229,0.043378995384270556,35.04,0.1461187214611872,14.074447488584475,35.04,128,876,1187,3,4.761415525114155
13,6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,29,15,0.3181818109504134,0.031361368473726746,46.766666666666666,0.10548823948681398,18.748861962461394,46.766666666666666,148,1403,1731,6,4.418389166072702
14,7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,35,18,0.3207547109291564,0.04216388222580439,27.32608695652174,0.1368337311058075,10.985168275051018,27.32608695652174,172,1257,1715,3,4.699284009546539
15,7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,49,30,0.24050632606954017,0.04603729601046777,29.586206896551722,0.10314685314685315,11.875741499879432,29.586206896551722,177,1716,2091,28,4.344405594405594
16,7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,47,30,0.2207792179119582,0.051401869124564833,34.04545454545455,0.1595460614152203,13.682000242747907,34.04545454545455,239,1498,2078,11,4.809078771695594
17,8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,87,38,0.39199999686400006,0.05572893443792736,28.0375,0.1765492643780651,11.285619705751227,28.0375,396,2243,3331,3,5.109228711547035
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,77,42,0.2941176445872467,0.06319702598874295,22.152941176470588,0.11736590546999469,8.908122832776234,22.152941176470588,221,1883,2414,8,4.344662772172065
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,79,42,0.3057851214397924,0.05614849185329537,23.944444444444443,0.17540603248259862,9.647940190770818,23.944444444444443,378,2155,3075,5,4.870533642691416
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,86,31,0.4700854660676456,0.057920792050534256,20.824742268041238,0.12376237623762376,8.379401857711546,20.824742268041238,250,2020,2638,19,4.4504950495049505
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,73,29,0.4313725447904653,0.04683195590136274,26.5609756097561,0.13131313131313133,10.676915496427693,26.5609756097561,286,2178,2903,20,4.588613406795225
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,62,27,0.3932584225476582,0.05342136851535332,27.311475409836067,0.1212484993997599,10.97308956369433,27.311475409836067,202,1666,2190,22,4.5
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,35,16,0.37254901230296056,0.047004608251608654,21.7,0.1336405529953917,8.733456221198157,21.7,145,1085,1472,9,4.579723502304147
24,11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,50,17,0.4925373060815328,0.06429942412255332,25.414634146341463,0.12092130518234165,10.214222180609523,25.414634146341463,126,1042,1354,4,4.43953934740883
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,86,45,0.3129770968475031,0.049303725988218396,30.8953488372093,0.13850207000376363,12.413540362885227,30.8953488372093,368,2657,3510,13,4.524651863003387
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,64,67,-0.02290076318396364,0.052886556296775716,26.073684210526316,0.14614452967299152,10.487931496079725,26.073684210526316,362,2477,3320,3,4.430359305611627
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,53,26,0.34177214757250446,0.05106658044533511,24.555555555555557,0.18552036199095023,9.896430367018603,24.555555555555557,287,1547,2235,12,4.968972204266322
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,48,33,0.18518518289894836,0.04912067916972669,19.174418604651162,0.14129775621588841,7.72628654434682,19.174418604651162,233,1649,2217,8,4.500303214069133
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,78,28,0.471698108757565,0.05198626775282674,30.893939393939394,0.13437959784207945,12.41132759671259,30.893939393939394,274,2039,2665,21,4.528200098087297
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,81,26,0.5140186867848721,0.05339321354621097,23.576470588235296,0.14770459081836326,9.489670071621465,23.576470588235296,296,2004,2709,13,4.605289421157685
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,34,4,0.7894736634349037,0.04679802949901721,30.074074074074073,0.19950738916256158,12.109432585294655,30.074074074074073,162,812,1183,2,4.876847290640394
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,110,43,0.4379084938698791,0.07166276343247646,152.5,0.1405152224824356,61.05620608899298,152.5,300,2135,2793,17,4.599531615925058
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,33,4,0.7837837626004389,0.03378995430704113,21.9,0.15251141552511416,8.821004566210046,21.9,167,1095,1495,2,4.631963470319635
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,21,10,0.3548386982310097,0.02949571833539893,23.355555555555554,0.18363463368220742,9.415676075695105,23.355555555555554,193,1051,1473,3,4.8392007611798284
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,8,7,0.06666666222222252,0.03325942342957999,37.583333333333336,0.16851441241685144,15.100739098300076,37.583333333333336,76,451,642,4,4.747228381374723
37,17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,41,73,-0.28070175192366886,0.06429780030214449,29.55,0.1404399323181049,11.876175972927243,29.55,249,1773,2410,4,4.6959954878736605
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,27,19,0.17391303969754263,0.04376784011059196,30.91176470588235,0.13986679352997144,12.42065259976493,30.91176470588235,147,1051,1384,5,4.589914367269268
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,79,42,0.3057851214397924,0.05075503353575712,20.730434782608697,0.13003355704697986,8.344187335862271,20.730434782608697,310,2384,3083,12,4.445050335570469
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,59,7,0.7878787759412307,0.06714140379741465,20.06122448979592,0.1536113936927772,8.085934353395478,20.06122448979592,151,983,1347,6,4.6653102746693795
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,15,5,0.4999999750000012,0.03012048188234867,30.181818181818183,0.14759036144578314,12.131763417305587,30.181818181818183,98,664,914,2,4.615963855421687
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,33,12,0.46666665629629656,0.03892733560646424,28.9,0.12889273356401384,11.611557093425606,28.9,149,1156,1490,6,4.436851211072664
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,20,12,0.24999999218750027,0.040868454609363405,32.625,0.17624521072796934,13.120498084291189,32.625,138,783,1098,3,4.707535121328225
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,26,13,0.33333332478632505,0.05743740786828069,20.575757575757574,0.1487481590574374,8.289802293926005,20.575757575757574,101,679,974,2,4.661266568483064
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,12,4,0.4999999687500019,0.03809523800453515,26.25,0.1976190476190476,10.57904761904762,26.25,83,420,602,4,4.783333333333333
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,33,41,-0.10810810664718776,0.06218487389732363,19.508196721311474,0.11260504201680673,7.848320705331313,19.508196721311474,134,1190,1524,19,4.265546218487395
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,17,6,0.4782608487712674,0.051111110997530865,32.142857142857146,0.14222222222222222,12.914031746031748,32.142857142857146,64,450,621,3,4.553333333333334
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,39,11,0.5599999888000002,0.06553079938986789,24.612903225806452,0.1834862385321101,9.918555785735427,24.612903225806452,140,763,1147,0,5.110091743119266
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,8,11,-0.15789472853185638,0.04589371969590889,41.4,0.13285024154589373,16.61314009661836,41.4,55,414,540,6,4.521739130434782
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,15,29,-0.3181818109504134,0.06656580927902297,24.48148148148148,0.12254160363086233,9.841609234044938,24.48148148148148,81,661,857,8,4.459909228441755
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,39,53,-0.15217391138941402,0.04149751915133175,28.063291139240505,0.15606675687866486,11.287743158447668,28.063291139240505,346,2217,3017,18,4.772214704555706
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,64,27,0.4065934021253472,0.042444029830949616,28.972972972972972,0.1142723880597015,11.634898144413071,28.972972972972972,245,2144,2763,21,4.455223880597015
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,54,30,0.2857142823129252,0.04377279830965461,22.057471264367816,0.11724856696195936,8.86988793253191,22.057471264367816,225,1919,2458,19,4.381448671182908
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,32,11,0.48837208166576557,0.03536184207618269,18.149253731343283,0.13075657894736842,7.312004124116261,18.149253731343283,159,1216,1527,3,4.223684210526316
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,59,11,0.6857142759183675,0.0375939849422159,26.6,0.10580021482277122,10.68232008592911,26.6,197,1862,2312,6,4.1600429645542425
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,43,10,0.6226414976860095,0.06874189355545798,38.55,0.14785992217898833,15.479143968871595,38.55,114,771,1024,10,4.389105058365759
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,56,20,0.4736842042936289,0.03729146219956258,27.54054054054054,0.1560353287536801,11.07863034771769,27.54054054054054,318,2038,2789,9,4.66928361138371
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,40,77,-0.31623931353641616,0.08363116505816214,17.271604938271604,0.11079342387419586,6.9529593448583205,17.271604938271604,155,1399,1792,14,4.279485346676197
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,75,27,0.47058823068050754,0.06688524585778016,18.597560975609756,0.09508196721311475,7.477057177129149,18.597560975609756,145,1525,1864,7,4.176393442622951
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,29,39,-0.14705882136678206,0.04956268217961903,28.583333333333332,0.09912536443148688,11.472983479105928,28.583333333333332,136,1372,1755,2,4.485422740524782
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,36,27,0.1428571405895692,0.04233870964896592,22.892307692307693,0.14919354838709678,9.216600496277916,22.892307692307693,222,1488,2061,10,4.681451612903226
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,40,81,-0.33884297240625644,0.08497191005268825,18.256410256410255,0.11306179775280899,7.347788821665226,18.256410256410255,161,1424,1834,16,4.307584269662922
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,32,15,0.3617021199637847,0.04704704699995291,29.38235294117647,0.14014014014014015,11.808997232526645,29.38235294117647,140,999,1310,7,4.474474474474475
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,15,10,0.19999999200000032,0.04363001737586385,38.2,0.14485165794066318,15.337940663176267,38.2,83,573,783,2,4.568935427574171
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,33,22,0.19999999636363644,0.05164319243977165,36.724137931034484,0.1568075117370892,14.752378177108632,36.724137931034484,167,1065,1512,2,4.8
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,35,37,-0.027777777391975313,0.044334975342158266,26.62295081967213,0.12931034482758622,10.700904465799887,26.62295081967213,210,1624,2208,7,4.599137931034483
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,44,15,0.4915254153978743,0.014027579644786594,21.03,0.0936757013789824,8.449470280551592,21.03,394,4206,5414,2,4.392772230147409
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,46,57,-0.10679611546799889,0.047641073058445386,24.568181818181817,0.1332099907493062,9.88055672357245,24.568181818181817,288,2162,2908,12,4.616096207215541
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,36,68,-0.30769230473372783,0.05453592026505719,29.338461538461537,0.16518091242789723,11.801456980355773,29.338461538461537,315,1907,2757,2,4.956476140534871
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,11,5,0.37499997656250145,0.03931203921544953,37.0,0.14250614250614252,14.857002457002459,37.0,58,407,535,4,4.466830466830467
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,46,8,0.7037036906721539,0.04347826083455856,28.227272727272727,0.1215780998389694,11.33954033084468,28.227272727272727,151,1242,1636,4,4.382447665056361
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,55,38,0.18279569695918607,0.041059602630878766,18.12,0.13554083885209714,7.30221633554084,18.12,307,2265,3087,8,4.525827814569537
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,65,19,0.5476190410997733,0.038942976337995844,22.46875,0.12795549374130738,9.038682197496524,22.46875,276,2157,2833,7,4.493277700509967
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,44,38,0.07317073081499109,0.05730258556442866,28.058823529411764,0.13417190775681342,11.277198174867431,28.058823529411764,192,1431,1924,5,4.584206848357792
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,24,48,-0.3333333287037038,0.03372365337998892,32.84615384615385,0.15690866510538642,13.201225004503693,32.84615384615385,335,2135,2969,3,4.8412177985948475
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,25,46,-0.2957746437214839,0.05395136774015853,25.307692307692307,0.13753799392097266,10.178092120645312,25.307692307692307,181,1316,1796,5,4.6109422492401215
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,49,52,-0.029702970002940893,0.06344221101542574,20.41025641025641,0.11934673366834171,8.2118412575699,20.41025641025641,190,1592,2081,39,4.461683417085427
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,37,32,0.07246376706574251,0.04872881352490903,33.714285714285715,0.14901129943502825,13.5453188054883,33.714285714285715,211,1416,1913,14,4.71680790960452
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,32,45,-0.1688311666385563,0.04806491882143263,26.7,0.1523096129837703,10.740923845193509,26.7,244,1602,2242,5,4.700998751560549
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,12,7,0.26315788088642733,0.04194260476392361,32.357142857142854,0.1346578366445916,12.99672027751498,32.357142857142854,61,453,582,4,4.430463576158941
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,36,51,-0.17241379112168057,0.05902306644571026,22.676923076923078,0.11397557666214382,9.11635946143409,22.676923076923078,168,1474,1875,15,4.436906377204885
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,19,29,-0.20833332899305565,0.04938271599857745,24.3,0.13065843621399176,9.772263374485597,24.3,127,972,1273,6,4.5360082304526745
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,37,61,-0.24489795668471473,0.06726149617895573,26.98148148148148,0.16746739876458477,10.859579552098428,26.98148148148148,244,1457,2073,4,4.901166781056967
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,39,39,0.0,0.053793103411177164,33.72093023255814,0.10344827586206896,13.529751403368085,33.72093023255814,150,1450,1803,8,4.3662068965517244
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,8,4,0.3333333055555579,0.028639618070072512,46.55555555555556,0.1575178997613365,18.68522938212676,46.55555555555556,66,419,557,2,4.673031026252984
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,30,7,0.6216216048210378,0.04347826081847443,25.78787878787879,0.11515863689776733,10.361214969910623,25.78787878787879,98,851,1137,6,4.446533490011751
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,42,59,-0.16831683001666506,0.07878315126459971,36.628571428571426,0.13962558502340094,14.707278805437932,36.628571428571426,179,1282,1723,5,4.724648985959439
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,40,30,0.14285714081632656,0.06692160605456825,29.885714285714286,0.09751434034416825,11.993291450423383,29.885714285714286,102,1046,1287,44,4.082217973231358
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,15,43,-0.48275861236623085,0.04087385479853851,27.28846153846154,0.13107822410147993,10.967815905025208,27.28846153846154,186,1419,1920,2,4.704016913319239
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,28,37,-0.138461536331361,0.04659498204545162,24.910714285714285,0.13548387096774195,10.018479262672813,24.910714285714285,189,1395,1951,2,4.799283154121864
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,39,56,-0.17894736653739615,0.06771204556827366,24.189655172413794,0.14183891660727013,9.732597635608427,24.189655172413794,199,1403,1929,3,4.765502494654312
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,26,25,0.0196078427527874,0.04505300349376943,29.025641025641026,0.1431095406360424,11.667500226510828,29.025641025641026,162,1132,1535,10,4.628975265017668
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,58,52,0.05454545404958678,0.0559227249334404,26.58108108108108,0.12252160650737164,10.681441075035382,26.58108108108108,241,1967,2534,5,4.5022877478393495
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,32,43,-0.14666666471111114,0.03934942285448614,29.323076923076922,0.14637985309548793,11.787782710468965,29.323076923076922,279,1906,2544,5,4.704092339979014
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,35,29,0.09374999853515628,0.055172413745541014,72.5,0.09310344827586207,29.03724137931035,72.5,108,1160,1440,47,4.251724137931035
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,54,71,-0.13599999891200001,0.05710370029369406,31.271428571428572,0.1439013248058474,12.566131958493768,31.271428571428572,315,2189,2993,13,4.737779808131567
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,53,58,-0.04504504463923383,0.06797305568403364,19.914634146341463,0.09859154929577464,8.005290278254895,19.914634146341463,161,1633,2058,9,4.236374770361298
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,14,18,-0.12499999609375013,0.051612903142559834,31.0,0.16774193548387098,12.46709677419355,31.0,104,620,862,3,4.846774193548387
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,57,96,-0.25490195911828784,0.05815279359249229,28.29032258064516,0.1337894336754086,11.369644805728228,28.29032258064516,352,2631,3569,8,4.7795515013302925
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,61,69,-0.06153846106508876,0.06619144599481087,28.88235294117647,0.09368635437881874,11.590415718222117,28.88235294117647,184,1964,2417,38,4.272912423625255
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,53,72,-0.151999998784,0.05699954397765639,24.366666666666667,0.12539899680802555,9.796826265389878,24.366666666666667,275,2193,2889,14,4.496124031007752
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,64,90,-0.16883116773486254,0.06832298133614775,28.531645569620252,0.12156166814551908,11.461282895106308,28.531645569620252,274,2254,2958,13,4.609139307897072
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,32,45,-0.1688311666385563,0.0553956834133844,25.74074074074074,0.13453237410071942,10.350109245936585,25.74074074074074,187,1390,1810,10,4.4784172661870505
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,66,22,0.4999999943181819,0.03821102907589621,33.3768115942029,0.1532783326096396,13.412035970725015,33.3768115942029,353,2303,3209,4,4.697785497177595
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,25,29,-0.07407407270233199,0.044999999962499995,31.57894736842105,0.13416666666666666,12.685245614035088,31.57894736842105,161,1200,1613,5,4.59
107,49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,47,88,-0.3037037014540467,0.07785467123537793,28.42622950819672,0.13667820069204153,11.425163083555505,28.42622950819672,237,1734,2368,8,4.692618223760093
108,50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,14,21,-0.19999999428571447,0.06024096375173672,29.05,0.1566265060240964,11.68265060240964,29.05,91,581,761,5,4.540447504302926
109,50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,14,11,0.11999999520000018,0.03209242614622282,29.96153846153846,0.15789473684210525,12.047773279352228,29.96153846153846,123,779,1076,3,4.7304236200256735
110,51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,33,69,-0.3529411730103807,0.04813591314387168,39.24074074074074,0.1170363378952336,15.743110831454391,39.24074074074074,248,2119,2916,5,4.732420953279849
111,51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,103,36,0.48201438502147925,0.0647113593739705,28.64,0.1564245810055866,11.518569832402235,28.64,336,2148,3022,2,4.760707635009311
112,52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,40,26,0.21212120890725442,0.03618421050647795,28.952380952380953,0.14144736842105263,11.637531328320803,28.952380952380953,258,1824,2545,9,4.640899122807017
113,52768.2,https://insights.blackcoffer.com/continued-demand-for-sustainability/,30,21,0.1764705847750866,0.06781914884598518,27.85185185185185,0.19680851063829788,11.21946414499606,27.85185185185185,148,752,1194,0,5.211436170212766
